Unnamed: 0,gold_label,sentence2_has_negation,split
263687,0,0,0
263688,2,0,2
263689,0,0,2
263690,0,0,0
263691,0,0,0
263692,0,0,0
263693,2,0,1
263694,2,0,2
263695,1,0,1
263696,1,0,3
263697,0,1,0
263698,2,0,2
263699,1,0,0
263700,0,0,2
263701,2,0,0
263702,0,1,0
263703,2,0,2
263704,2,0,0
263705,1,0,0
263706,0,1,0
263707,0,0,0
263708,2,0,3
263709,0,0,0
263710,0,1,0
263711,1,0,3
263712,0,0,0
263713,0,1,0
263714,1,0,2
263715,1,0,2
263716,2,0,0
263717,1,0,0
263718,0,1,3
263719,1,0,2
263720,2,0,0
263721,1,0,0
263722,1,0,2
263723,0,0,0
263724,0,0,2
263725,0,1,0
263726,0,0,2
263727,1,0,0
263728,2,0,2
263729,2,0,0
263730,2,0,0
263731,0,0,0
263732,2,0,0
263733,1,0,0
263734,2,0,2
263735,2,0,0
263736,0,0,0
263737,2,0,0
263738,2,0,2
263739,0,1,1
263740,0,1,0
263741,1,0,1
263742,1,0,0
263743,0,0,0
263744,2,0,0
263745,1,1,0
263746,2,0,0
263747,1,0,2
263748,0,0,1
263749,0,0,1
263750,1,0,3
263751,1,0,0
263752,2,0,0
263753,2,0,3
263754,2,0,1
263755,2,0,2
263756,0,0,0
263757,2,0,0
263758,0,0,1
263759,0,0,2
263760,2,0,0
263761,1,0,0
263762,2,0,2
263763,1,0,0
263764,1,0,0
263765,1,0,0
263766,2,0,0
263767,2,0,0
263768,2,0,2
263769,2,0,0
263770,2,0,0
263771,2,0,0
263772,1,0,2
263773,2,0,0
263774,1,0,0
263775,2,0,3
263776,2,0,2
263777,1,0,0
263778,2,0,0
263779,2,0,2
263780,0,0,0
263781,1,0,1
263782,0,0,3
263783,0,0,3
263784,0,1,1
263785,0,0,0
263786,2,0,3
263787,1,0,1
263788,0,0,0
263789,2,0,1
263790,2,0,2
263791,2,0,2
263792,1,0,1
263793,1,0,0
263794,1,0,0
263795,0,1,0
263796,2,0,2
263797,2,0,1
263798,1,0,1
263799,1,0,0
263800,1,0,2
263801,2,0,0
263802,2,0,2
263803,2,0,0
263804,2,0,0
263805,1,0,0
263806,2,0,2
263807,0,0,2
263808,2,0,0
263809,2,0,2
263810,2,0,3
263811,1,0,0
263812,1,0,0
263813,0,0,0
263814,0,0,0
263815,2,0,0
263816,2,0,0
263817,1,0,0
263818,1,0,0
263819,1,0,0
263820,1,0,0
263821,0,1,0
263822,1,0,2
263823,1,0,2
263824,1,0,0
263825,0,0,0
263826,1,0,2
263827,0,0,2
263828,2,0,0
263829,2,0,3
263830,0,0,2
263831,2,0,0
263832,2,0,0
263833,2,0,2
263834,0,0,1
263835,0,0,3
263836,2,0,3
263837,2,0,0
263838,1,0,3
263839,1,0,0
263840,1,0,2
263841,1,0,0
263842,0,0,0
263843,0,0,3
263844,1,0,2
263845,0,0,2
263846,1,0,2
263847,2,1,0
263848,2,0,2
263849,0,0,2
263850,1,0,0
263851,0,0,2
263852,2,0,0
263853,0,1,0
263854,1,0,3
263855,0,0,0
263856,1,0,2
263857,0,0,0
263858,1,0,0
263859,2,0,2
263860,2,0,2
263861,2,0,0
263862,1,0,3
263863,0,0,0
263864,2,0,3
263865,1,0,2
263866,2,0,1
263867,0,0,2
263868,0,0,0
263869,1,0,0
263870,0,0,0
263871,2,0,2
263872,0,0,0
263873,0,0,2
263874,2,0,0
263875,0,0,0
263876,1,0,0
263877,1,0,2
263878,1,0,0
263879,0,0,2
263880,2,0,1
263881,1,0,2
263882,2,0,2
263883,0,1,0
263884,0,0,0
263885,1,0,2
263886,1,0,0
263887,0,0,0
263888,0,1,0
263889,1,0,0
263890,0,0,0
263891,0,0,3
263892,1,0,2
263893,2,0,0
263894,0,1,1
263895,2,0,2
263896,1,0,0
263897,2,0,0
263898,1,0,0
263899,2,0,0
263900,2,0,2
263901,1,0,2
263902,1,0,2
263903,0,0,0
263904,0,0,1
263905,1,0,0
263906,2,0,0
263907,2,0,2
263908,1,0,0
263909,0,0,0
263910,2,0,3
263911,2,0,0
263912,1,0,0
263913,2,0,0
263914,0,0,1
263915,1,0,0
263916,1,0,2
263917,2,0,0
263918,0,0,2
263919,2,0,0
263920,2,0,2
263921,2,0,0
263922,2,0,2
263923,1,0,0
263924,2,0,0
263925,0,0,2
263926,2,0,0
263927,0,0,0
263928,2,0,3
263929,1,0,0
263930,1,0,0
263931,2,0,0
263932,0,1,0
263933,1,0,0
263934,2,0,3
263935,0,0,0
263936,0,0,0
263937,0,0,0
263938,0,1,0
263939,2,0,1
263940,1,0,0
263941,0,0,0
263942,0,1,0
263943,2,0,2
263944,2,0,0
263945,1,0,3
263946,0,0,0
263947,1,0,2
263948,2,0,0
263949,1,0,0
263950,2,0,1
263951,1,0,0
263952,0,0,0
263953,0,0,2
263954,2,0,2
263955,2,0,2
263956,1,0,2
263957,0,0,1
263958,1,0,2
263959,2,0,2
263960,2,0,0
263961,0,0,0
263962,1,0,2
263963,1,0,0
263964,2,0,2
263965,2,0,1
263966,2,0,0
263967,1,0,3
263968,0,0,3
263969,2,0,0
263970,0,0,2
263971,1,0,2
263972,2,0,0
263973,1,0,1
263974,0,0,0
263975,0,0,3
263976,0,1,0
263977,2,0,0
263978,1,0,1
263979,2,0,0
263980,2,0,0
263981,0,0,0
263982,1,0,1
263983,2,0,0
263984,1,0,0
263985,0,0,2
263986,2,0,0
263987,0,0,2
263988,0,0,2
263989,2,0,0
263990,2,0,3
263991,1,0,2
263992,1,0,0
263993,1,0,0
263994,0,0,1
263995,1,0,2
263996,1,0,0
263997,0,1,0
263998,1,0,0
263999,2,0,0
264000,2,0,3
264001,1,0,0
264002,0,0,2
264003,1,0,0
264004,1,0,0
264005,1,0,3
264006,0,0,2
264007,2,0,2
264008,1,0,0
264009,2,0,2
264010,2,0,0
264011,1,0,0
264012,1,0,1
264013,1,0,0
264014,2,0,0
264015,1,0,3
264016,1,0,1
264017,1,0,0
264018,0,0,2
264019,0,0,2
264020,2,1,3
264021,2,0,0
264022,0,0,0
264023,1,0,1
264024,1,0,2
264025,0,0,0
264026,1,0,0
264027,1,0,2
264028,0,0,3
264029,0,0,0
264030,0,0,2
264031,1,0,0
264032,1,0,2
264033,1,0,2
264034,0,0,0
264035,1,0,0
264036,1,0,2
264037,2,0,2
264038,1,0,0
264039,1,0,0
264040,1,0,3
264041,2,0,2
264042,1,0,2
264043,1,0,0
264044,1,0,2
264045,2,0,3
264046,2,0,3
264047,1,0,1
264048,2,0,1
264049,0,1,2
264050,1,0,2
264051,0,0,0
264052,1,0,1
264053,0,0,2
264054,0,0,0
264055,1,0,2
264056,2,0,0
264057,0,0,0
264058,1,0,0
264059,1,0,0
264060,2,0,1
264061,1,0,0
264062,2,0,0
264063,2,0,2
264064,0,0,0
264065,0,0,2
264066,2,0,2
264067,2,0,0
264068,0,0,0
264069,0,0,0
264070,2,0,0
264071,0,0,2
264072,2,0,0
264073,1,0,0
264074,2,0,0
264075,0,0,2
264076,1,0,0
264077,2,0,0
264078,1,0,0
264079,0,0,1
264080,0,0,3
264081,2,0,0
264082,1,0,0
264083,2,0,3
264084,1,0,2
264085,2,1,2
264086,0,1,0
264087,2,1,0
264088,0,0,0
264089,2,1,0
264090,2,0,2
264091,2,0,0
264092,0,0,1
264093,2,0,1
264094,1,0,3
264095,0,0,2
264096,2,0,3
264097,2,0,3
264098,1,0,3
264099,1,0,0
264100,2,0,0
264101,2,0,1
264102,0,1,0
264103,2,0,0
264104,1,0,3
264105,0,0,0
264106,0,0,3
264107,1,0,1
264108,1,0,2
264109,0,1,0
264110,1,0,0
264111,2,0,2
264112,1,0,2
264113,2,0,1
264114,2,0,0
264115,2,0,3
264116,2,0,2
264117,0,0,1
264118,0,0,1
264119,2,0,0
264120,1,0,0
264121,0,0,1
264122,2,0,0
264123,1,0,0
264124,1,0,1
264125,2,0,0
264126,0,0,0
264127,0,0,2
264128,2,0,2
264129,2,0,2
264130,2,0,3
264131,0,0,0
264132,0,0,0
264133,1,0,3
264134,0,0,2
264135,1,0,1
264136,2,0,0
264137,1,0,3
264138,1,0,2
264139,2,0,0
264140,0,0,0
264141,1,0,0
264142,0,1,2
264143,1,0,0
264144,2,0,0
264145,1,0,0
264146,2,0,2
264147,1,0,2
264148,0,0,0
264149,2,0,0
264150,2,0,0
264151,1,0,2
264152,2,0,0
264153,0,0,0
264154,0,0,2
264155,1,0,3
264156,1,0,3
264157,1,0,1
264158,1,0,2
264159,1,0,0
264160,1,0,1
264161,1,0,1
264162,2,0,1
264163,2,0,0
264164,0,0,2
264165,2,0,0
264166,2,0,2
264167,0,0,2
264168,2,0,0
264169,2,0,0
264170,1,0,2
264171,2,0,0
264172,2,0,0
264173,0,0,3
264174,1,0,0
264175,2,0,0
264176,1,0,2
264177,2,0,0
264178,2,0,0
264179,2,0,1
264180,0,0,0
264181,0,0,2
264182,2,0,0
264183,0,0,1
264184,2,0,2
264185,0,0,0
264186,1,0,2
264187,2,0,0
264188,0,0,3
264189,2,0,1
264190,1,0,0
264191,2,0,0
264192,2,0,0
264193,2,0,0
264194,0,0,3
264195,1,0,0
264196,1,0,2
264197,2,0,0
264198,2,0,2
264199,2,0,2
264200,2,0,2
264201,2,0,0
264202,2,0,2
264203,0,0,2
264204,2,0,0
264205,1,0,0
264206,2,0,0
264207,2,0,2
264208,2,0,0
264209,2,0,2
264210,2,0,0
264211,2,0,0
264212,1,0,1
264213,1,0,0
264214,2,0,0
264215,0,0,0
264216,0,0,0
264217,0,0,0
264218,2,0,2
264219,0,0,2
264220,2,0,3
264221,2,0,0
264222,1,0,0
264223,1,0,0
264224,0,0,0
264225,1,0,0
264226,2,0,2
264227,1,0,0
264228,2,0,0
264229,0,0,2
264230,2,0,2
264231,1,0,0
264232,1,0,3
264233,1,0,2
264234,1,0,2
264235,0,1,2
264236,1,0,2
264237,1,0,0
264238,1,0,2
264239,1,0,1
264240,1,0,1
264241,1,0,0
264242,1,0,0
264243,0,0,1
264244,0,0,2
264245,0,0,0
264246,1,0,3
264247,1,0,1
264248,1,0,0
264249,2,0,0
264250,0,0,3
264251,0,0,0
264252,0,1,2
264253,1,0,2
264254,1,0,2
264255,2,0,2
264256,0,0,2
264257,0,1,3
264258,0,0,1
264259,0,0,2
264260,1,0,3
264261,0,0,1
264262,2,0,2
264263,2,0,0
264264,0,0,0
264265,0,0,2
264266,0,0,0
264267,1,0,0
264268,2,0,0
264269,0,0,1
264270,0,0,2
264271,2,0,0
264272,1,0,2
264273,1,0,0
264274,1,0,1
264275,0,0,0
264276,1,0,0
264277,1,0,0
264278,0,1,0
264279,2,0,2
264280,2,0,0
264281,2,0,2
264282,2,0,2
264283,1,0,2
264284,2,0,2
264285,2,0,0
264286,0,0,2
264287,1,0,0
264288,0,0,3
264289,1,0,1
264290,2,0,0
264291,1,0,0
264292,2,0,3
264293,1,0,0
264294,0,0,0
264295,1,0,2
264296,0,0,0
264297,0,0,2
264298,2,0,0
264299,0,0,3
264300,2,0,2
264301,2,0,0
264302,2,0,0
264303,1,0,2
264304,2,0,0
264305,1,0,0
264306,2,0,0
264307,1,0,0
264308,0,0,0
264309,2,0,0
264310,0,0,0
264311,1,0,2
264312,2,0,0
264313,1,0,0
264314,2,0,2
264315,2,0,0
264316,1,0,0
264317,2,0,2
264318,1,0,3
264319,0,0,2
264320,0,1,3
264321,1,0,3
264322,1,0,3
264323,2,0,1
264324,0,1,3
264325,0,0,0
264326,0,0,0
264327,0,0,0
264328,0,0,0
264329,0,0,2
264330,1,0,3
264331,1,0,0
264332,1,0,0
264333,2,0,0
264334,1,0,0
264335,0,0,2
264336,1,0,0
264337,0,0,0
264338,2,0,0
264339,0,0,0
264340,1,0,3
264341,0,0,1
264342,2,0,2
264343,1,0,0
264344,1,0,3
264345,1,0,0
264346,1,1,0
264347,2,0,0
264348,2,0,2
264349,1,0,1
264350,0,0,2
264351,0,1,2
264352,1,0,0
264353,1,0,2
264354,2,0,2
264355,2,0,2
264356,0,0,0
264357,0,0,2
264358,2,0,2
264359,1,0,2
264360,0,0,0
264361,0,0,0
264362,1,0,2
264363,0,0,2
264364,0,1,0
264365,0,0,0
264366,1,0,0
264367,2,0,0
264368,2,0,0
264369,1,0,2
264370,2,0,3
264371,0,0,3
264372,0,0,0
264373,2,0,2
264374,0,1,0
264375,2,0,0
264376,2,0,3
264377,0,0,0
264378,2,0,0
264379,0,0,2
264380,1,0,2
264381,1,0,0
264382,2,0,1
264383,0,1,0
264384,2,0,0
264385,1,0,0
264386,2,0,0
264387,1,0,0
264388,1,0,0
264389,1,0,2
264390,1,0,0
264391,1,0,0
264392,2,0,2
264393,2,0,0
264394,2,0,1
264395,2,0,0
264396,1,0,0
264397,0,0,0
264398,2,0,1
264399,0,0,0
264400,2,0,2
264401,2,0,0
264402,2,0,3
264403,1,0,0
264404,2,0,0
264405,1,0,0
264406,2,0,0
264407,2,0,0
264408,0,0,3
264409,1,0,0
264410,2,0,2
264411,0,0,0
264412,2,0,0
264413,1,0,2
264414,2,0,1
264415,2,0,2
264416,0,1,2
264417,1,0,2
264418,1,0,0
264419,1,0,0
264420,0,0,2
264421,2,0,0
264422,2,0,0
264423,0,1,2
264424,0,0,0
264425,1,0,0
264426,2,0,2
264427,2,0,2
264428,0,1,2
264429,2,0,2
264430,1,0,3
264431,2,0,0
264432,1,0,2
264433,1,0,0
264434,0,1,0
264435,0,0,0
264436,1,0,2
264437,0,0,0
264438,0,0,0
264439,0,1,0
264440,0,0,0
264441,0,0,0
264442,1,0,1
264443,2,0,3
264444,2,0,2
264445,2,0,1
264446,1,0,0
264447,2,0,3
264448,1,0,0
264449,1,0,0
264450,0,0,2
264451,1,0,0
264452,2,0,0
264453,1,0,0
264454,1,0,3
264455,1,0,0
264456,1,0,0
264457,2,0,0
264458,0,1,0
264459,0,0,2
264460,1,0,3
264461,1,0,2
264462,2,0,2
264463,2,0,0
264464,0,1,2
264465,1,0,3
264466,1,0,2
264467,0,0,2
264468,2,0,0
264469,2,0,1
264470,0,1,2
264471,1,0,2
264472,2,0,0
264473,0,0,3
264474,1,0,0
264475,2,0,2
264476,0,0,1
264477,1,0,0
264478,0,0,0
264479,0,0,0
264480,0,1,0
264481,1,0,2
264482,0,0,3
264483,1,0,3
264484,1,0,0
264485,2,0,0
264486,1,0,0
264487,2,0,2
264488,2,0,1
264489,0,0,2
264490,2,0,0
264491,1,0,0
264492,2,0,3
264493,1,0,2
264494,1,0,0
264495,0,0,0
264496,0,1,0
264497,0,0,0
264498,0,0,2
264499,1,0,0
264500,1,0,3
264501,1,0,0
264502,0,0,0
264503,1,0,0
264504,2,0,0
264505,0,0,0
264506,0,0,2
264507,1,0,2
264508,0,0,3
264509,0,0,2
264510,2,0,0
264511,0,0,0
264512,0,1,0
264513,1,0,0
264514,1,0,2
264515,0,0,0
264516,1,0,0
264517,2,0,2
264518,2,0,2
264519,2,0,3
264520,0,0,0
264521,2,0,2
264522,0,1,2
264523,1,0,0
264524,0,1,0
264525,0,0,3
264526,2,0,0
264527,0,0,2
264528,0,0,0
264529,0,0,2
264530,0,0,0
264531,0,1,0
264532,1,0,2
264533,1,0,0
264534,1,0,0
264535,0,0,2
264536,0,0,0
264537,1,0,0
264538,1,0,2
264539,1,0,3
264540,1,0,1
264541,2,0,0
264542,0,0,2
264543,0,1,0
264544,1,0,0
264545,1,0,0
264546,2,0,1
264547,2,0,2
264548,0,0,0
264549,1,0,0
264550,2,0,2
264551,2,0,3
264552,2,0,2
264553,2,0,2
264554,0,0,0
264555,0,0,2
264556,0,0,0
264557,0,1,0
264558,2,0,0
264559,1,0,0
264560,2,0,0
264561,2,0,1
264562,2,0,2
264563,1,0,1
264564,0,1,0
264565,2,0,3
264566,2,0,0
264567,1,0,0
264568,1,0,0
264569,2,0,2
264570,2,0,0
264571,2,0,0
264572,2,0,1
264573,2,0,2
264574,1,0,0
264575,1,0,2
264576,2,0,0
264577,2,0,2
264578,0,0,2
264579,2,0,0
264580,2,0,0
264581,2,0,0
264582,1,0,0
264583,2,0,1
264584,2,0,2
264585,1,0,2
264586,0,0,0
264587,1,0,0
264588,2,0,0
264589,2,0,3
264590,0,0,2
264591,0,0,0
264592,0,0,0
264593,2,0,2
264594,1,0,0
264595,0,0,0
264596,1,0,0
264597,2,0,2
264598,1,0,0
264599,1,0,0
264600,0,0,0
264601,0,0,2
264602,1,0,2
264603,1,0,1
264604,2,0,2
264605,2,0,0
264606,0,0,0
264607,0,0,2
264608,2,0,2
264609,2,0,2
264610,2,0,2
264611,1,0,0
264612,2,0,0
264613,1,0,0
264614,2,0,3
264615,2,0,0
264616,1,0,0
264617,1,0,3
264618,0,0,2
264619,2,0,0
264620,1,0,1
264621,2,0,2
264622,1,0,3
264623,2,0,0
264624,2,0,2
264625,1,0,3
264626,1,0,2
264627,2,0,0
264628,0,0,0
264629,0,0,0
264630,0,0,2
264631,1,0,3
264632,1,0,2
264633,1,0,2
264634,0,0,2
264635,0,0,0
264636,1,0,0
264637,2,0,1
264638,2,0,3
264639,1,0,0
264640,2,0,0
264641,0,0,2
264642,1,0,0
264643,1,0,0
264644,1,0,0
264645,1,0,2
264646,2,0,0
264647,0,0,0
264648,0,1,3
264649,0,0,2
264650,1,0,1
264651,0,0,0
264652,0,1,2
264653,0,0,3
264654,1,0,2
264655,0,0,2
264656,0,0,0
264657,2,0,3
264658,2,0,0
264659,2,0,0
264660,1,0,1
264661,2,0,1
264662,0,0,0
264663,0,0,3
264664,0,1,3
264665,0,0,0
264666,2,0,2
264667,1,0,0
264668,0,0,2
264669,2,0,0
264670,2,0,2
264671,0,0,3
264672,1,0,2
264673,0,0,0
264674,1,0,2
264675,1,0,0
264676,2,0,1
264677,1,0,0
264678,2,0,3
264679,0,0,1
264680,1,0,1
264681,2,0,2
264682,0,1,0
264683,0,0,2
264684,0,0,2
264685,1,0,2
264686,2,0,0
264687,1,0,0
264688,0,0,0
264689,2,0,2
264690,0,1,2
264691,1,0,0
264692,2,0,2
264693,1,0,0
264694,1,0,2
264695,2,0,2
264696,2,0,1
264697,0,0,3
264698,1,0,0
264699,2,0,2
264700,1,0,0
264701,1,0,0
264702,1,0,0
264703,0,0,3
264704,2,0,0
264705,2,0,0
264706,2,0,0
264707,0,0,2
264708,0,0,2
264709,2,0,1
264710,0,1,2
264711,2,0,2
264712,1,0,0
264713,0,0,2
264714,1,0,2
264715,1,1,0
264716,0,0,0
264717,1,0,0
264718,2,0,0
264719,0,0,0
264720,1,0,0
264721,2,0,2
264722,1,0,2
264723,1,0,0
264724,0,0,0
264725,0,0,0
264726,1,0,3
264727,2,0,2
264728,0,0,0
264729,0,0,0
264730,1,0,2
264731,2,0,2
264732,2,0,1
264733,0,0,3
264734,2,0,1
264735,1,0,3
264736,1,0,0
264737,0,0,0
264738,2,0,2
264739,1,0,0
264740,2,0,2
264741,1,0,1
264742,1,0,3
264743,1,0,0
264744,2,0,0
264745,2,0,0
264746,0,0,0
264747,2,0,1
264748,1,0,3
264749,0,0,2
264750,1,0,2
264751,0,0,0
264752,1,0,2
264753,0,0,0
264754,0,1,0
264755,0,0,1
264756,0,0,3
264757,0,0,0
264758,1,0,0
264759,1,0,0
264760,1,0,0
264761,1,0,2
264762,2,0,0
264763,1,0,0
264764,0,0,2
264765,1,0,3
264766,2,0,0
264767,2,0,0
264768,2,0,1
264769,1,0,0
264770,2,0,0
264771,0,1,2
264772,2,0,2
264773,2,0,2
264774,2,0,3
264775,1,0,2
264776,0,0,3
264777,0,0,0
264778,2,0,3
264779,0,0,0
264780,0,0,2
264781,1,0,2
264782,1,0,0
264783,2,0,0
264784,1,0,2
264785,1,0,1
264786,0,0,0
264787,2,0,3
264788,0,0,0
264789,1,0,2
264790,1,0,2
264791,1,0,1
264792,2,0,0
264793,0,0,3
264794,2,0,0
264795,2,0,0
264796,2,0,0
264797,1,0,2
264798,0,1,0
264799,2,0,2
264800,1,0,2
264801,0,1,1
264802,0,0,2
264803,1,0,2
264804,2,0,0
264805,0,0,2
264806,0,0,0
264807,1,0,0
264808,1,0,2
264809,0,0,2
264810,2,0,1
264811,2,0,3
264812,1,0,2
264813,2,0,1
264814,1,0,2
264815,2,0,0
264816,0,0,2
264817,2,0,3
264818,1,0,1
264819,2,0,2
264820,2,0,1
264821,1,0,0
264822,0,0,0
264823,1,0,0
264824,2,0,0
264825,0,0,2
264826,1,0,0
264827,1,0,0
264828,0,0,0
264829,2,0,1
264830,0,0,0
264831,2,0,1
264832,0,0,0
264833,2,0,2
264834,2,0,0
264835,1,0,0
264836,2,0,2
264837,1,0,2
264838,2,0,0
264839,1,0,0
264840,1,0,0
264841,1,0,0
264842,0,0,2
264843,0,0,2
264844,2,0,0
264845,2,0,2
264846,2,0,0
264847,0,0,2
264848,2,0,3
264849,1,0,0
264850,1,0,2
264851,0,0,0
264852,2,0,1
264853,1,0,0
264854,1,0,2
264855,1,0,0
264856,1,0,3
264857,0,0,0
264858,1,0,0
264859,2,0,3
264860,0,0,1
264861,1,0,2
264862,2,0,2
264863,1,0,0
264864,0,0,3
264865,1,0,3
264866,1,0,2
264867,1,0,2
264868,2,0,0
264869,2,0,0
264870,1,0,2
264871,0,0,0
264872,0,0,0
264873,2,0,0
264874,1,0,3
264875,2,0,2
264876,1,0,2
264877,2,0,2
264878,2,0,2
264879,1,1,0
264880,1,0,0
264881,0,0,2
264882,1,0,0
264883,0,0,0
264884,0,0,3
264885,1,0,2
264886,1,0,0
264887,2,0,0
264888,2,0,0
264889,2,0,1
264890,2,0,2
264891,1,0,0
264892,2,0,3
264893,1,0,3
264894,1,0,0
264895,0,0,2
264896,0,1,2
264897,0,0,0
264898,1,0,0
264899,0,1,3
264900,2,0,0
264901,2,0,2
264902,2,0,2
264903,0,0,0
264904,2,0,2
264905,1,0,0
264906,1,0,0
264907,2,0,0
264908,2,0,0
264909,1,0,2
264910,1,0,0
264911,2,0,2
264912,0,0,0
264913,0,0,0
264914,2,0,2
264915,2,0,1
264916,0,0,2
264917,1,0,2
264918,0,1,1
264919,1,0,2
264920,1,0,0
264921,0,0,2
264922,2,0,2
264923,2,0,0
264924,1,0,2
264925,1,0,0
264926,2,0,0
264927,2,0,2
264928,1,0,0
264929,2,0,0
264930,2,0,0
264931,0,0,0
264932,2,0,3
264933,0,0,2
264934,0,0,0
264935,0,1,0
264936,2,0,0
264937,0,0,1
264938,0,0,0
264939,0,0,1
264940,1,0,0
264941,0,1,0
264942,2,0,2
264943,2,0,0
264944,1,0,0
264945,0,0,0
264946,1,0,0
264947,0,0,2
264948,0,0,0
264949,1,1,0
264950,1,0,3
264951,2,0,1
264952,1,0,0
264953,0,1,0
264954,1,0,0
264955,0,0,0
264956,2,0,3
264957,0,0,1
264958,0,0,0
264959,0,0,2
264960,0,0,2
264961,2,0,0
264962,2,0,1
264963,1,0,2
264964,1,0,0
264965,2,0,3
264966,2,0,2
264967,2,0,0
264968,1,0,0
264969,1,0,0
264970,0,1,0
264971,2,0,0
264972,2,0,0
264973,2,0,3
264974,2,0,0
264975,0,0,0
264976,0,0,0
264977,2,1,3
264978,0,0,2
264979,0,0,0
264980,0,0,0
264981,1,0,0
264982,0,1,0
264983,0,0,1
264984,1,0,1
264985,1,0,0
264986,1,1,0
264987,2,0,0
264988,1,0,0
264989,2,0,1
264990,0,0,2
264991,0,0,0
264992,2,0,3
264993,2,0,2
264994,2,0,0
264995,0,1,0
264996,2,0,1
264997,2,0,0
264998,0,0,2
264999,2,0,0
265000,2,0,0
265001,2,0,0
265002,2,0,0
265003,2,0,0
265004,2,0,1
265005,2,0,1
265006,2,0,0
265007,0,0,0
265008,2,0,0
265009,0,0,0
265010,1,0,2
265011,0,0,0
265012,0,0,2
265013,2,0,0
265014,2,0,0
265015,1,0,0
265016,1,0,0
265017,1,0,2
265018,0,0,0
265019,0,0,2
265020,0,1,0
265021,1,0,2
265022,1,0,2
265023,2,0,2
265024,2,0,0
265025,1,0,0
265026,2,0,0
265027,0,0,0
265028,0,0,0
265029,2,0,0
265030,2,0,0
265031,0,0,0
265032,0,0,0
265033,2,0,2
265034,2,0,2
265035,2,0,2
265036,1,0,1
265037,2,0,2
265038,0,1,0
265039,1,0,0
265040,1,0,1
265041,1,0,0
265042,2,0,0
265043,0,1,2
265044,2,0,0
265045,2,0,1
265046,0,0,0
265047,1,0,2
265048,0,0,3
265049,0,0,0
265050,2,0,0
265051,1,0,2
265052,0,1,0
265053,1,0,2
265054,1,0,0
265055,0,0,0
265056,1,0,0
265057,1,0,1
265058,2,0,0
265059,2,0,2
265060,1,0,2
265061,2,0,0
265062,0,0,0
265063,1,0,0
265064,2,0,1
265065,1,0,0
265066,1,0,2
265067,1,0,2
265068,0,0,0
265069,1,0,0
265070,0,1,1
265071,1,0,0
265072,1,0,0
265073,2,0,0
265074,0,0,1
265075,1,0,0
265076,2,0,0
265077,2,0,0
265078,0,0,2
265079,1,0,3
265080,1,0,0
265081,0,0,1
265082,1,0,3
265083,0,0,2
265084,0,0,0
265085,1,0,0
265086,1,0,0
265087,0,0,0
265088,1,0,2
265089,0,1,3
265090,0,0,2
265091,0,0,2
265092,0,0,0
265093,0,0,0
265094,2,0,0
265095,1,0,0
265096,0,0,0
265097,0,1,2
265098,1,0,2
265099,2,0,2
265100,2,0,0
265101,2,0,1
265102,0,1,0
265103,0,0,3
265104,2,0,2
265105,2,0,1
265106,1,0,2
265107,0,0,2
265108,2,0,0
265109,2,0,0
265110,1,0,2
265111,0,1,0
265112,0,1,0
265113,0,1,0
265114,1,0,0
265115,0,0,0
265116,2,0,2
265117,0,0,0
265118,2,0,0
265119,1,0,2
265120,2,0,2
265121,2,0,0
265122,0,0,0
265123,0,0,2
265124,2,0,0
265125,1,0,1
265126,2,0,2
265127,1,0,2
265128,0,0,0
265129,2,0,2
265130,0,1,3
265131,1,0,0
265132,0,0,2
265133,2,0,3
265134,1,0,3
265135,2,0,0
265136,0,1,0
265137,1,0,3
265138,2,0,3
265139,0,0,0
265140,1,0,2
265141,0,0,2
265142,2,0,2
265143,1,1,1
265144,1,0,2
265145,2,0,2
265146,0,0,2
265147,0,0,2
265148,0,0,1
265149,2,0,0
265150,2,0,3
265151,1,0,0
265152,0,0,0
265153,2,0,1
265154,1,0,0
265155,0,0,0
265156,1,0,2
265157,0,0,2
265158,2,0,2
265159,1,0,0
265160,1,0,2
265161,1,0,2
265162,0,1,0
265163,0,0,2
265164,0,0,0
265165,2,0,1
265166,0,0,0
265167,2,0,3
265168,1,0,0
265169,1,0,0
265170,1,0,2
265171,0,1,0
265172,0,0,0
265173,0,0,2
265174,1,0,2
265175,1,0,0
265176,1,0,2
265177,0,1,0
265178,1,0,0
265179,1,0,0
265180,2,0,0
265181,0,0,2
265182,1,0,3
265183,0,0,0
265184,1,0,0
265185,0,0,0
265186,2,0,0
265187,0,0,2
265188,2,0,0
265189,1,0,0
265190,2,0,3
265191,0,0,1
265192,1,0,0
265193,1,0,0
265194,2,0,0
265195,0,0,1
265196,0,0,2
265197,0,0,0
265198,2,0,0
265199,1,0,0
265200,0,0,0
265201,1,0,0
265202,2,0,0
265203,1,0,0
265204,1,0,0
265205,0,0,2
265206,2,0,0
265207,1,0,0
265208,2,0,1
265209,2,0,2
265210,1,0,0
265211,2,0,0
265212,0,0,0
265213,1,0,0
265214,1,0,2
265215,2,0,0
265216,1,0,1
265217,2,0,0
265218,2,0,3
265219,0,0,2
265220,1,0,0
265221,0,0,0
265222,2,0,2
265223,1,0,2
265224,1,0,0
265225,1,0,3
265226,0,0,1
265227,0,1,0
265228,1,0,0
265229,0,0,1
265230,1,0,2
265231,1,0,0
265232,0,0,1
265233,0,0,0
265234,1,0,0
265235,0,0,1
265236,2,0,0
265237,2,0,0
265238,0,0,0
